Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
242603,,191489.0,1,2026-08-17,2026-09-01,C04260,OPERADORA HOTELERA SLP,ENCORE SAN LUIS A0191479,2571.59,0,411.45,2983.08,150.8,JHRB-0177,,20,PZA,AV. BENITO JUAREZ #3963,LAS MERCEDES,SAN LUIS POTOSI,SLP,78394,Cobro Regreso,"SAN LUIS POTOSI, SLP.","AV. BENITO JUAREZ #3963, LAS MERCEDES, 78394, SAN LUIS POTOSI, SLP",,"AV BENITO JUAREZ 3963   LAS MERCEDES_x000D__x000D_SAN LUIS POTOSI,78394, SLP_x000D_MX",444 211 4400,OHS150126T71
242605,Mariana Aguilar,191846.0,1,2026-08-17,2026-08-17,CLIESP,VENTAS DE MOSTRADOR,VENTAS DE MOSTRADOR,3324.5,0,531.92,3856.42,0.0,4043-L35,,5,CJA,PRIVADA DEL GALLO 1525,LA AURORA,GUADALAJARA,JAL,44460,Cobro Regreso,"GUADALAJARA, JAL.","PRIVADA DEL GALLO 1525, LA AURORA, 44460, GUADALAJARA, JAL",,"PRIVADA DEL GALLO 1525   LA AURORA_x000D__x000D_GUADALAJARA,44460, JAL_x000D_MX",38115800,XAXX010101000
242606,PO5319715,192942.0,1,2026-08-17,2026-09-16,C01565,FIDEICOMISO F/1596,FIESTA INN MONCLOVA (FIMNC),3372.4,0,539.58,3911.96,197.76,JHRB-0267,,2,PZA,BLVD.HAROLD R.PAPE 1909  JARDINES DE LA SALLE,JARDINES DE LA SALLE,MONCLOVA,COA,25750,RedExpress C.Regreso,"MONCLOVA, COA.","BLVD.HAROLD R.PAPE 1909  JARDINES DE LA SALLE, JARDINES DE LA SALLE, 25750, MONCLOVA, COA",,"AV SANTA FE 481 PISO 7   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",(866)649 49 00 /06,FFX121005C6A
242607,INMOBILIARIA BALROY,193111.0,1,2026-08-17,2026-09-01,C04472,INMOBILIARIA BALROY,HOLIDAY INN HUATULCO (HUXHI),6229.2,0,996.67,7225.87,0.0,68758340,,10,CJA,BOULEVARD SANTA CRUZ 604,SANTA CRUZ SECTOR A,SANTA MARIA HUATULCO,OAX,70987,Cobro Regreso,"SANTA MARIA HUATULCO, OAX.","BOULEVARD SANTA CRUZ 604, SANTA CRUZ SECTOR A, 70987, SANTA MARIA HUATULCO, OAX",,"BOULEVARD SANTA CRUZ 604   SANTA CRUZ SECTOR A_x000D__x000D_SANTA MARIA HUATULCO,70987, OAX_x000D_MX",958 583 0433,IBA110311LY5
242608,4503120746,193488.0,1,2026-08-17,2026-09-16,C08130,INMOBILIARIA HOTELERA EL PRESIDENTE SAN JOSE DEL CABO,HOLIDAY INN RESORT IXTAPA (ZIHHA),2320.44,0,371.27,2691.71,0.0,69706958,,4,CJA,BOULEVARD PASEO IXTAPA LOTE 02,ZONA HOTELERA 1 IXTAPA,ZIHUATANEJO DE AZUETA,GRO,40880,Cobro Regreso,"ZIHUATANEJO DE AZUETA, GRO.","BOULEVARD PASEO IXTAPA LOTE 02, ZONA HOTELERA 1 IXTAPA, 40880, ZIHUATANEJO DE AZUETA, GRO",,"AV. EJERCITO NACIONAL MEXICANO 769 TORRE B PISO 8   GRANADA_x000D__x000D_MIGUEL HIDALGO,11520, CMX_x000D_MX",755 553 0018,IHP810701G7A
242609,3107260,193497.0,1,2026-08-17,2026-08-17,C06475,ANABEL GONZALEZ NAVARRO,HOTEL REAL VICTORIA,4774.0,0,763.84,5537.84,0.0,4018-J06,,4,CJA,LERDO DE TEJADA N°318,CENTRO,TEPATITLAN DE MORELOS,JAL,47600,Cobro Destino,"TEPATITLAN DE MORELOS, JAL.","LERDO DE TEJADA N°318, CENTRO, 47600, TEPATITLAN DE MORELOS, JAL",,"LERDO DE TEJADA N°318   CENTRO_x000D__x000D_TEPATITLAN DE MORELOS,47600, JAL_x000D_MX",378 711 5218,GONA8601092L7
242610,8846APR1202608145651961333,193498.0,1,2026-08-17,2026-08-17,C09117,SERVICIOS TURISTICOS MAZZ,GRAND CATALAGUA,2387.0,0,381.92,2768.92,0.0,4018-J06,,2,CJA,PIRINDAS #435,FELIX IRETA,MORELIA,MCH,58070,Cobro Destino,"MORELIA, MCH.","PIRINDAS #435, FELIX IRETA, 58070, MORELIA, MCH",,"PIRINDAS 435   FELIX IRETA_x000D__x000D_MORELIA,58070, MCH_x000D_MX",712 120 4056,STM0010315V1
242611,992026081515521574D760,193499.0,1,2026-08-17,2026-08-17,C04459,ADMINISTRADORA DE HOTELES SANTA ROSALIA,WIM HOTEL,4671.6,0,747.46,5419.06,0.0,4016-L04,,4,CJA,INDEPENDENCIA # 403 B,CENTRO,CAMARGO,CHI,33700,Cobro Destino,"CAMARGO, CHI.","INDEPENDENCIA # 403 B, CENTRO, 33700, CAMARGO, CHI",,"CARRETERA PANAMERICANA 2001   INDUSTRIAL_x000D__x000D_CAMARGO,33740, CHI_x000D_MX","648 118 1250, 51, 52",AHS111028485
242612,4700244502,193350.0,1,2026-08-17,2026-10-01,C04427,FIDEICOMISO IRREVOCABLE DB/1616,COURTYARD MARRIOTT GUADALAJARA ANDARES,3936.65,0,629.86,4566.51,0.0,C06601-L10,,5,CJA,AVENIDA REAL ACUEDUCTO 360 A,PUERTA DE HIERRO,ZAPOPAN,JAL,45116,Transporte LOCAL,"ZAPOPAN, JAL.","AVENIDA REAL ACUEDUCTO 360 A, PUERTA DE HIERRO, 45116, ZAPOPAN, JAL",,"AV. FUNDADORES   VALLE DEL MIRADOR_x000D__x000D_MONTERREY,64750, NL_x000D_MX",33 3839 4250 ext 801,DBM121023M10
242613,PR5187124,193392.0,1,2026-08-17,2026-09-16,C07584,FIDEICOMISO F/1596,FIESTA AMERICANA VIADUCTO CHURUBUSCO (FFAXV),52000.0,0,8320.0,60320.0,0.0,JHRB-0467,,20,PZA,AV VIADUCTO RIO DE LA PIEDAD 515,GRANJAS MEXICO,IZTACALCO,CMX,8400,Cobro Regreso,"IZTACALCO, CMX.","AV VIADUCTO RIO DE LA PIEDAD 515, GRANJAS MEXICO, 08400, IZTACALCO, CMX",,"AV SANTA FE 481 PISO 7   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",5586609400,FFX121005C6A
242614,,193045.0,1,2026-08-17,2026-08-17,C02352,SERVICIOS HOTELEROS EL TAJIN,LA QUINTA POZA RICA,2598.0,0,415.68,3013.68,0.0,5369-L01,RAINFOREST FOLIAGE S,2,CJA,LAS TORRES No.1,REFORMA,POZA RICA,VER,93210,Tres Guerras Ocurre Oficina,"POZA RICA, VER.","LAS TORRES No.1, REFORMA, 93210, POZA RICA, VER",,"CALLE LAS TORRES 1   REFORMA_x000D__x000D_POZA RICA DE HIDALGO,93210, VER_x000D_MX",782 826 4950,SHE0907235W2
242617,UR-11587,186782.0,1,2026-08-17,2026-09-01,C07262,SINERGIA INMOBILIARIA DE MEXICO,CITY EXPRESS MONTERREY LINDAVISTA (CEMTL),736.42,0,117.83,854.25,0.0,JHRB-0054,,1,PZA,AV MIGUEL ALEMAN 5331,CERRADAS DE LINDA VISTA,GUADALUPE,NL,67130,Cobro Regreso,"GUADALUPE, NL.","AV MIGUEL ALEMAN 5331, CERRADAS DE LINDA VISTA, 67130, GUADALUPE, NL",,"CARR PERIFERICO RAUL LOPEZ SANCHEZ 5500   RESIDENCIAL EL FRESNO_x000D__x000D_TORREON,27018, COA_x000D_MX",01 81 8288 1300,SIM110318DF9
242618,,193526.0,1,2026-08-17,2026-08-17,C09723,CARMEN DEL PILAR RIOS ROMO,CARMEN DEL PILAR RIOS ROMO,29200.5,0,4672.08,33872.58,0.0,JHEL-0033,,63,PZA,CALLE CIRCUITO FIRGA NORTE 1230 CONDOMINIO ENCINO CASA 100,VALLE IMPERIAL,ZAPOPAN,JAL,45134,Transporte LOCAL,"ZAPOPAN, JAL.","CALLE CIRCUITO FIRGA NORTE 1230 CONDOMINIO ENCINO CASA 100, VALLE IMPERIAL, 45134, ZAPOPAN, JAL",,"CALLE CIRCUITO FIRGA NORTE 1230 CONDOMINIO ENCINO CASA 100   VALLE IMPERIAL_x000D__x000D_ZAPOPAN,45134, JAL_x000D_MX",775 167 5776,RIRC650303GU1
242619,CREDITO,193377.0,1,2026-08-17,2026-09-16,C05374,SANTURIN,"HAMPTON DURANGO, MEXICO (DGOHX)",22995.0,0,3679.2,26674.2,0.0,4011-L27,,15,CJA,Heroico Colegio Militar 101,Nueva Vizcaya,Durango,DUR,34080,Cobro Regreso,"Durango, DUR.","Heroico Colegio Militar 101, Nueva Vizcaya, 34080, Durango, DUR",,,,
242620,OC- 04448,193412.0,1,2026-08-17,2026-09-16,C08383,OPERADORA DE HOTELES ITV,"HILTON GARDEN INN CHIHUAHUA, CHIHUAHUA, MEXICO (CUUCM)",15330.0,0,2452.8,17782.8,0.0,4011-L27,,10,CJA,CALLE DE LA JUVENTUD 5915 INTERIOR H,PREDIO LA CANTERA,CHIHUAHUA,CHI,31216,Cobro Regreso,"CHIHUAHUA, CHI.","CALLE DE LA JUVENTUD 5915 INTERIOR H, PREDIO LA CANTERA, 31216, CHIHUAHUA, CHI",,,,
242624,000000000004664,193437.0,1,2026-08-17,2026-09-16,C08562,EDCO TURISMO AGUASCALIENTES,"HAMPTON AGUASCALIENTES DOWNTOWN, MEXICO (AGUMX)",3066.0,0,490.56,3556.56,0.0,4011-L27,,2,CJA,AV. JOSE MARIA CHAVEZ 1512,JARDINES DE LA ASUNCION,AGUASCALIENTES,AGS,20270,Cobro Regreso,"AGUASCALIENTES, AGS.","AV. JOSE MARIA CHAVEZ 1512, JARDINES DE LA ASUNCION, 20270, AGUASCALIENTES, AGS",,,,
242625,,193494.0,1,2026-08-17,2026-10-01,C03764,FIDEICOMISO IRREVOCABLE DB/1616,HOLIDAY INN MONTERREY VALLE(MTYZV),3314.25,0,530.28,3844.53,0.0,68758340,,5,CJA,LAZARO CARDENAS 2305,RESIDENCIAL SAN AGUSTIN,SAN PEDRO GARZA GARCIA,NL,66260,Cobro Regreso,"SAN PEDRO GARZA GARCIA, NL.","LAZARO CARDENAS 2305, RESIDENCIAL SAN AGUSTIN, 66260, SAN PEDRO GARZA GARCIA, NL",,,,
242626,220122 maritza,193495.0,1,2026-08-17,2026-08-17,C08404,AXEL KELLNER LASSARD,HOTEL ALDAMA DE COLIMA,2335.8,0,373.73,2709.53,0.0,4016-L04,,2,CJA,CALLE 2 # 98,FERROCARRIL,GUADALAJARA,JAL,44440,Transporte LOCAL,"GUADALAJARA, JAL.","CALLE 2 # 98, FERROCARRIL, 44440, GUADALAJARA, JAL",,,,
242627,RBC1806,193496.0,1,2026-08-17,2026-09-16,C08500,ADMINISTRADORA INOVA RBC,"HAMPTON PIEDRAS NEGRAS, MEXICO (PDSHX)",3066.0,0,490.56,3556.56,0.0,4011-L27,,2,CJA,PASEO DE LAS ARTES 800,TECNOLOGICO,PIEDRAS NEGRAS,COA,26080,Cobro Regreso,"PIEDRAS NEGRAS, COA.","PASEO DE LAS ARTES 800, TECNOLOGICO, 26080, PIEDRAS NEGRAS, COA",,,,
242628,,193500.0,1,2026-08-17,2026-08-17,C01967,OPERADORA DE HOTELES AZUL TALAVERA,BANYAN TREE PUEBLA A0146926,2977.5,0,476.4,3453.9,0.0,4043-J07,,3,CJA,10 NORTE #1402,ALTO BARRIO,PUEBLA,PUE,72290,Cobro Destino,"PUEBLA, PUE.","10 NORTE #1402, ALTO BARRIO, 72290, PUEBLA, PUE",,,,
242629,KM-09980,193502.0,1,2026-08-18,2026-09-02,C07226,IMPULSORA PLAZA JUAREZ,CITY JUNIOR TUXTLA GUTIERREZ POLIFORUM (CJTGZ),1244.88,0,199.18,1444.06,0.0,4051-J04,,3,CJA,BLVD. SALMON GONZALEZ BLANCO #4350,PATRIA NUEVA,TUXTLA GUTIERREZ,CHS,29045,Cobro Regreso,"TUXTLA GUTIERREZ, CHS.","BLVD. SALMON GONZALEZ BLANCO #4350, PATRIA NUEVA, 29045, TUXTLA GUTIERREZ, CHS",,,,
242630,LANDY ELIA CARDENAS NARVAEZ,193503.0,1,2026-08-18,2026-08-18,C02087,LANDY ELIA CARDENAS NARVAEZ,PROMASUR,2735.97,0,437.76,3173.73,0.0,4016-J07,,3,CJA,CALLE 50 No.398-D X 29 Y 31,JESUS CARRANZA,MERIDA,YUC,97109,Transportes Castores C.Destino,"MERIDA, YUC.","CALLE 50 No.398-D X 29 Y 31, JESUS CARRANZA, 97109, MERIDA, YUC",,,,
242631,220013 maritza,193507.0,1,2026-08-18,2026-08-18,C03224,LORETO BCS RESERVACIONES,LORETO BAY CASAGO,1967.0,0,314.72,2281.72,0.0,4011-J08,,2,CJA,PASEO MISION DE LORETO FN399-C,FRACC. LORETO BAY,LORETO,BCS,23887,Cobro Destino,"LORETO, BCS.","PASEO MISION DE LORETO FN399-C, FRACC. LORETO BAY, 23887, LORETO, BCS",,,,
242632,220085 maritza,193513.0,1,2026-08-18,2026-08-18,C07456,QUIRURGICA MEDICA UNIVERSIDAD,MEDICA UNIVERSIDAD,1673.0,0,267.68,1940.68,0.0,4016-J08,,2,CJA,PRIVADA UNIVERSIDAD N. 102-6,GUSTAVO DIAZ ORDAZ,TAMPICO,TAM,89108,Cobro Destino,"TAMPICO, TAM.","PRIVADA UNIVERSIDAD N. 102-6, GUSTAVO DIAZ ORDAZ, 89108, TAMPICO, TAM",,,,
242633,HOTEL LAS TROJES,193518.0,1,2026-08-18,2026-08-18,C00267,SERVICIOS NACIONALES TURISTICOS,HOTEL LAS TROJES,754.99,0,120.8,875.79,0.0,4029-A90,,1,CJA,BLVD.LUIS DONALDO COLOSIO MURRIETA 792,TROJES DE ALONSO,AGUASCALIENTES,AGS,20116,One Paqueteria C.Destino,"AGUASCALIENTES, AGS.","BLVD.LUIS DONALDO COLOSIO MURRIETA 792, TROJES DE ALONSO, 20116, AGUASCALIENTES, AGS",,,,
242634,170826,193519.0,1,2026-08-18,2026-08-18,C06010,RITZ ACAPULCO,HOTEL RITZ ACAPULCO,14638.4,0,2342.14,16980.54,0.0,4018-J07,,16,CJA,AV. COSTERA MIGUEL ALEMAN #159,MAGALLANES,ACAPULCO,GRO,39670,Cobro Destino,"ACAPULCO, GRO.","AV. COSTERA MIGUEL ALEMAN #159, MAGALLANES, 39670, ACAPULCO, GRO",,,,
242635,,193525.0,1,2026-08-18,2026-08-18,C08940,OPERADORA VILLA ANTIGUA,OPERADORA VILLA ANTIGUA,899.9,0,143.98,1043.88,0.0,4052-L18,,1,CJA,CARR SJR TEQUIS KM11.5,SAN NICOLAS,TEQUISQUIAPAN,QUE,76770,Cobro Destino,"TEQUISQUIAPAN, QUE.","CARR SJR TEQUIS KM11.5, SAN NICOLAS, 76770, TEQUISQUIAPAN, QUE",,,,
242636,IR-20943,193529.0,1,2026-08-18,2026-09-02,C02297,INMOBILIARIA HOTELERA PASO MONTEJO,CITY EXPRESS MERIDA (CEMID),1005.73,0,160.92,1166.65,0.0,4051-L12,,1,CJA,CALLE 45 # 332 COL.BENITO JUAREZ NORTE,C.P. 97119,MERIDA,YUC,97119,Cobro Regreso,"MERIDA, YUC.","CALLE 45 # 332 COL.BENITO JUAREZ NORTE, C.P. 97119, 97119, MERIDA, YUC",,,,
242637,4503122530,193531.0,1,2026-08-18,2026-09-17,C07991,ISLA BONITA INMOBILIARIA,COURTYARD MARRIOTT MERIDA A0165799,3936.65,0,629.86,4566.51,0.0,C06601-L09,,5,CJA,CALLE 33 A 504,CENTRO,MERIDA,YUC,97000,Cobro Regreso,"MERIDA, YUC.","CALLE 33 A 504, CENTRO, 97000, MERIDA, YUC",,,,
242638,4503119239,193527.0,1,2026-08-18,2026-08-18,C02309,ATENCION RAPIDA HOSPITALARIA,STAYBRIDGE SUITES QUERETARO (MQESB),1245.84,0,199.33,1445.17,0.0,68758340,,2,CJA,CARRETERA FEDERAL SLP-QRO 10685,EL SALITRE,QUERETARO,QUE,76127,Cobro Regreso,"QUERETARO, QUE.","CARRETERA FEDERAL SLP-QRO 10685, EL SALITRE, 76127, QUERETARO, QUE",,,,
242639,HOTEL HOLIDAY INN BOCA DEL RIO,192933.0,1,2026-08-18,2026-09-17,C01016,PROMOTORA HOTELERA DE VERACRUZ,HOLIDAY INN VERACRUZ (VCRMX),1264.32,0,202.29,1466.61,0.0,4029-A90,,2,CJA,BLVD.ADOLFO RUIZ CORTINES 4298,FRACC COSTA DE ORO,BOCA DEL RIO,VER,94299,Cobro Regreso,"BOCA DEL RIO, VER.","BLVD.ADOLFO RUIZ CORTINES 4298, FRACC COSTA DE ORO, 94299, BOCA DEL RIO, VER",,,,
242640,ON-12691,193532.0,1,2026-08-18,2026-09-02,C07351,IMPULSORA PLAZA TIJUANA,CITY EXPRESS SALTILLO SUR (CESLW),1244.88,0,199.18,1444.06,0.0,4051-J04,,3,CJA,PERIFERICO LUIS ECHEVERRIA #350 A,LOURDES,SALTILLO,COA,25070,Cobro Destino,"SALTILLO, COA.","PERIFERICO LUIS ECHEVERRIA #350 A, LOURDES, 25070, SALTILLO, COA",,,,
242641,67908,193486.0,1,2026-08-18,2026-09-17,C01443,MILENIUM DESARROLLO TORREON,CROWNE PLAZA TORREON(MILENIUM) (TRCRZ),3160.8,0,505.73,3666.53,0.0,4029-A90,,5,CJA,BOULEVARD TORREON-MATAMOROS 4050,EX-HACIENDA ANTIGUA LOS ANGELES,TORREON,COA,27260,Cobro Regreso,"TORREON, COA.","BOULEVARD TORREON-MATAMOROS 4050, EX-HACIENDA ANTIGUA LOS ANGELES, 27260, TORREON, COA",,,,
242642,HOTEL LUCERNA CULIACAN,193534.0,1,2026-08-18,2026-09-17,C01514,COMPAÑIA HOTELERA LUCERNA,HOTEL LUCERNA CULIACAN,733.32,0,117.33,850.65,0.0,4018-A23,,1,CJA,BLVD. DIEGO VALADEZ RIOS 99,DESARROLLO URBANO 3 RIOS,CULIACAN,SIN,80020,Cobro Regreso,"CULIACAN, SIN.","BLVD. DIEGO VALADEZ RIOS 99, DESARROLLO URBANO 3 RIOS, 80020, CULIACAN, SIN",,,,
