Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
243197,,193861.0,1,2026-09-01,2026-10-01,C08535,IDH CENTURA,"HAMPTON TIJUANA OTAY, MEXICO (TIJTO)",7665.0,0,1226.4,8891.4,0.0,4011-L27,,5,CJA,AV UNIVERSIDAD 1951 INTERIOR 133,OTAY UNIVERSIDAD,TIJUANA,BC,22427,Cobro Regreso,"TIJUANA, BC.","AV UNIVERSIDAD 1951 INTERIOR 133, OTAY UNIVERSIDAD, 22427, TIJUANA, BC",,,,
243198,WU-14654,193863.0,1,2026-09-01,2026-09-16,C07175,IMPULSORA PLAZA JUAREZ,CITY EXPRESS AGUASCALIENTES SUR (CEAGU),644.28,0,103.09,747.36,0.0,4051-J03,,1,CJA,BOULEVARD JOSE MARÍA CHAVEZ #1919,SAN PEDRO,AGUASCALIENTES,AGS,20280,Cobro Regreso,"AGUASCALIENTES, AGS.","BOULEVARD JOSE MARÍA CHAVEZ #1919, SAN PEDRO, 20280, AGUASCALIENTES, AGS",,,,
243199,GD-19098,193878.0,1,2026-09-01,2026-09-16,C07264,IMPULSORA PLAZA SANTO DOMINGO,CITY CENTRO OAXACA (CCOAX),5107.44,0,817.19,5924.63,0.0,4052-L20,,6,CJA,ALDMA #410,BARRIO DE JALATLACO,OAXACA,OAX,68080,Cobro Regreso,"OAXACA, OAX.","ALDMA #410, BARRIO DE JALATLACO, 68080, OAXACA, OAX",,,,
243200,4700246769,193879.0,1,2026-09-01,2026-10-16,C05946,FIDEICOMISO IRREVOCABLE DB/1616,"HAMPTON CHIHUAHUA CITY, MEXICO (CUUMX)",1533.0,0,245.28,1778.28,0.0,4011-L28,,1,CJA,Periférico de la Juventud 6100,FRACC. LAS HACIENDAS,CHIHUAHUA,CHI,31236,Cobro Regreso,"CHIHUAHUA, CHI.","Periférico de la Juventud 6100, FRACC. LAS HACIENDAS, 31236, CHIHUAHUA, CHI",,,,
243201,ZB-13702,193910.0,1,2026-09-01,2026-09-16,C07589,IMPULSORA PLAZA CELAYA,CITY EXPRESS CENTRAL DE ABASTOS (CECEA),1659.84,0,265.57,1925.41,0.0,4051-J04,,4,CJA,EJE 6 SUR   #540,CENTRAL DE ABASTOS DEL IZTAPALAPA,CIUDAD DE MEXICO,CMX,9040,Cobro Regreso,"CIUDAD DE MEXICO, CMX.","EJE 6 SUR   #540, CENTRAL DE ABASTOS DEL IZTAPALAPA, 09040, CIUDAD DE MEXICO, CMX",,,,
243202,YS-16709,193912.0,1,2026-09-01,2026-09-16,C07278,IMPULSORA PLAZA JUAREZ,CITY EXPRESS QUERETARO (CEQRO),3017.19,0,482.75,3499.94,0.0,4051-L12,,3,CJA,LATERAL AUTOPISTA MEXICO QUERETARO #2103,ESTRELLA,QUERETARO,QUE,76030,Cobro Regreso,"QUERETARO, QUE.","LATERAL AUTOPISTA MEXICO QUERETARO #2103, ESTRELLA, 76030, QUERETARO, QUE",,,,
243203,YN-19213,193914.0,1,2026-09-01,2026-09-16,C07255,IMPULSORA PLAZA CELAYA,CITY PLUS MUNDO E (CPSTM),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,MANUEL AVILA CAMACHO 1007 95 CUAHUTEMOC,JARDINES DE SANTA MONICA,TLANEPANTLA,CMX,54050,Cobro Regreso,"TLANEPANTLA, CMX.","MANUEL AVILA CAMACHO 1007 95 CUAHUTEMOC, JARDINES DE SANTA MONICA, 54050, TLANEPANTLA, CMX",,,,
243204,,193919.0,1,2026-09-01,2026-10-01,C07879,GRUPO HOTELERO VALLE ORIENTE,HOLIDAY INN EXPRESS & SUITES MONTERREY SENDERO NORTE,286.32,0,45.81,332.16,16.8,JHRB-0402,,7,PZA,AV. SENDERO DIVISORIO NORTE 200,JOYAS DE ANAHUAC,CDAD. GRAL. ESCOBEDO,NL,66058,Cobro Regreso,"CDAD. GRAL. ESCOBEDO, NL.","AV. SENDERO DIVISORIO NORTE 200, JOYAS DE ANAHUAC, 66058, CDAD. GRAL. ESCOBEDO, NL",,,,
243205,XU-08260,193920.0,1,2026-09-01,2026-09-16,C07268,IMPULSORA PLAZA DE ZACATECAS,CITY EXPRESS GUSTAVO BAZ (CEBAZ),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,GUSTAVO BAZ #29,XOCOYAHUALCO,TLANEPANTLA,MEX,54080,Cobro Regreso,"TLANEPANTLA, MEX.","GUSTAVO BAZ #29, XOCOYAHUALCO, 54080, TLANEPANTLA, MEX",,,,
243206,XT-16377,193921.0,1,2026-09-01,2026-09-16,C07391,IMPULSORA PLAZA VILLA HERMOSA,CITY EXPRESS PLUS TIJUANA TOREO (CPTIJ),1371.24,0,219.4,1590.64,0.0,4018-A23,,2,CJA,BLVD. AGUA CALIENTE #9985,CALETTE DE LA DELEFACION ZONA CENTRO,TIJUANA,BC,22024,Cobro Regreso,"TIJUANA, BC.","BLVD. AGUA CALIENTE #9985, CALETTE DE LA DELEFACION ZONA CENTRO, 22024, TIJUANA, BC",,,,
243208,XN-16286,193925.0,1,2026-09-01,2026-09-16,C07199,IMPULSORA PLAZA NUEVO LAREDO,CITY EXPRESS NUEVO LAREDO (CENLD),1005.73,0,160.92,1166.65,0.0,4051-L12,,1,CJA,AV. CESAR LOPEZ DE LARA #3940,MILITAR,NUEVO LAREDO,TAM,88289,Cobro Regreso,"NUEVO LAREDO, TAM.","AV. CESAR LOPEZ DE LARA #3940, MILITAR, 88289, NUEVO LAREDO, TAM",,,,
243209,XH-13767,193926.0,1,2026-09-01,2026-09-16,C07166,IMPULSORA PLAZA JUAREZ,CITY EXPRESS TOLUCA (CETLC),803.46,0,128.55,932.01,0.0,4018-A27,,1,CJA,BLVD. AEROPUERTO MIGUEL ALEMÁN 55 B,PARQUE INDUSTRIAL LERMA,MÉXICO,DF2,52000,Cobro Regreso,"MÉXICO, DF2.","BLVD. AEROPUERTO MIGUEL ALEMÁN 55 B, PARQUE INDUSTRIAL LERMA, 52000, MÉXICO, DF2",,,,
243210,YM-09419,193916.0,1,2026-09-02,2026-09-17,C08664,IMPULSORA PLAZA TIJUANA,CITY EXPRESS PLUS GUADALAJARA PROVIDENCIA (CPGDL),851.24,0,136.2,987.44,0.0,4052-L17,,1,CJA,AV AMERICAS 1520,COUNTRY CLUB,GUADALAJARA,JAL,44610,Cobro Destino,"GUADALAJARA, JAL.","AV AMERICAS 1520, COUNTRY CLUB, 44610, GUADALAJARA, JAL",,,,
243211,YE-15073,193918.0,1,2026-09-02,2026-09-17,C07260,IMPULSORA PLAZA TIJUANA OTAY,CITY EXPRESS TIJUANA OTAY (CETIO),1620.4,0,259.26,1879.66,0.0,4018-A25,,1,CJA,BLVD GENERAL LAZARO CARDENAS #16002,OTAY SECCION UNIVERSIDAD,TIJUANA,BC,22427,Cobro Regreso,"TIJUANA, BC.","BLVD GENERAL LAZARO CARDENAS #16002, OTAY SECCION UNIVERSIDAD, 22427, TIJUANA, BC",,,,
243212,XH-13728,193936.0,1,2026-09-02,2026-09-17,C07166,IMPULSORA PLAZA JUAREZ,CITY EXPRESS TOLUCA (CETLC),1659.84,0,265.57,1925.41,0.0,4051-J04,,4,CJA,BLVD. AEROPUERTO MIGUEL ALEMÁN 55 B,PARQUE INDUSTRIAL LERMA,MÉXICO,DF2,52000,Cobro Regreso,"MÉXICO, DF2.","BLVD. AEROPUERTO MIGUEL ALEMÁN 55 B, PARQUE INDUSTRIAL LERMA, 52000, MÉXICO, DF2",,,,
243213,VP-09916,193939.0,1,2026-09-02,2026-09-17,C02296,IMPULSORA PLAZA TIJUANA,CITY EXPRESS NOGALES (CENOG),644.28,0,103.08,747.36,0.0,4051-J03,,1,CJA,PROLONGACION AVENIDA ALVARO OBREGON NUMERO 4200,NUEVO NOGALES,NOGALES,SON,84092,Cobro Regreso,"NOGALES, SON.","PROLONGACION AVENIDA ALVARO OBREGON NUMERO 4200, NUEVO NOGALES, 84092, NOGALES, SON",,,,
243214,HOTEL BLUU,193943.0,1,2026-09-02,2026-09-02,C08348,VOLTS RENTAL,BEST WESTERN PLUS AEROPUERTO MONCLOVA,8175.3,0,1308.04,9483.35,0.0,4016-L04,,7,CJA,LIBRAMIENTO CARLOS SALINAS DE GORTARI 217,PARQUE INDUSTRIAL FRONTERA,FRONTERA,COA,25750,Cobro Destino,"FRONTERA, COA.","LIBRAMIENTO CARLOS SALINAS DE GORTARI 217, PARQUE INDUSTRIAL FRONTERA, 25750, FRONTERA, COA",,,,
243215,VO-13974,193944.0,1,2026-09-02,2026-09-17,C07247,IMPULSORA PLAZA TIJUANA,CITY EXPRESS PIEDRAS NEGRAS (CEPDS),3240.8,0,518.53,3759.33,0.0,4018-A25,,2,CJA,BLVD ELISEO MENDOZA BERRUETO #2501,SAN FELIPE,PIEDRAS NEGRAS,COA,26070,Cobro Destino,"PIEDRAS NEGRAS, COA.","BLVD ELISEO MENDOZA BERRUETO #2501, SAN FELIPE, 26070, PIEDRAS NEGRAS, COA",,,,
