Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
242823,HOTEL LUCERNA,193658.0,1,2026-08-20,2026-09-19,C02002,COMPAÑIA HOTELERA LUCERNA,HOTEL LUCERNA HERMOSILLO,3320.5,0,531.28,3851.78,0.0,4029-A92,,1,CJA,BLVD.PASEO RIO SONORA NORTE # 98  PROYECTO RIO SON,PROYECTO RIO SONORA,HERMOSILLO,SON,83270,Cobro Regreso,"HERMOSILLO, SON.","BLVD.PASEO RIO SONORA NORTE # 98  PROYECTO RIO SON, PROYECTO RIO SONORA, 83270, HERMOSILLO, SON",,,,
242824,oc 22,191621.0,1,2026-08-20,2026-09-19,C01774,GEORGINA GUADALUPE VILLASEÑOR DEL CASTILLO,HOTEL STORE PUERTO VALLARTA,7333.2,10,1173.31,8506.51,0.0,JHJY-0046,,1,CJA,AV TEPIC NORTE 473,MEZCALES,BAHIA DE BANDERAS,NAY,63732,Sanchez Barcelata C.Regreso,"BAHIA DE BANDERAS, NAY.","AV TEPIC NORTE 473, MEZCALES, 63732, BAHIA DE BANDERAS, NAY",,,,
242825,SM-19970,193457.0,1,2026-08-20,2026-09-19,C08165,OPERADORA PALMAR VALLARTA,HOTEL VILLAS DEL PALMAR,3445.32,0,551.25,3996.57,0.0,4018-J06,,3,CJA,BLVD. FRANCISCO MEDINA ASCENCIO  KM. 3,ZONA HOTELERA NORTE,PTO. VALLARTA,JAL,48333,Cobro Regreso,"PTO. VALLARTA, JAL.","BLVD. FRANCISCO MEDINA ASCENCIO  KM. 3, ZONA HOTELERA NORTE, 48333, PTO. VALLARTA, JAL",,,,
242826,PO5374261,191918.0,1,2026-08-20,2026-09-19,C01565,FIDEICOMISO F/1596,FIESTA INN MONCLOVA (FIMNC),1333.71,0,213.39,1547.17,78.16,JHRB-0504,,2,PZA,BLVD.HAROLD R.PAPE 1909  JARDINES DE LA SALLE,JARDINES DE LA SALLE,MONCLOVA,COA,25750,RedExpress C.Regreso,"MONCLOVA, COA.","BLVD.HAROLD R.PAPE 1909  JARDINES DE LA SALLE, JARDINES DE LA SALLE, 25750, MONCLOVA, COA",,,,
242827,PO5372782,191960.0,1,2026-08-20,2026-09-19,C01694,FIDEICOMISO F/1596,FIESTA INN DURANGO (FIDUR),1333.71,0,213.39,1547.17,78.16,JHRB-0504,,2,PZA,BLVD.FELIPE PESCADOR# 1401,ESPERANZA,Durango,DUR,34080,Cobro Regreso,"Durango, DUR.","BLVD.FELIPE PESCADOR# 1401, ESPERANZA, 34080, Durango, DUR",,,,
242829,,193617.0,1,2026-08-20,2026-09-04,C09629,EQUILIMP,EQUILIMP QUERETARO,9279.2,20,1484.67,10763.87,0.0,4011-J07,,10,CJA,AV PEÑUELAS 5 INT:3,SAN PEDRITO PEÑUELAS,QUERETARO,QUE,76148,Cobro Destino,"QUERETARO, QUE.","AV PEÑUELAS 5 INT:3, SAN PEDRITO PEÑUELAS, 76148, QUERETARO, QUE",,,,
242831,36,193642.0,1,2026-08-20,2026-09-19,C09477,ADMINISTRADORA HOTELES LOA,SLEEP INN PUEBLA (143234),3641.04,0,582.57,4223.61,0.0,4028-L38,,3,CJA,CALLE 4 NORTE #1206,CENTRO,PUEBLA,PUE,72000,Cobro Regreso,"PUEBLA, PUE.","CALLE 4 NORTE #1206, CENTRO, 72000, PUEBLA, PUE",,,,
242832,FB-14570,191323.0,1,2026-08-20,2026-09-04,C07266,IMPULSORA PLAZA CELAYA,CITY EXPRESS VERACRUZ (CEVER),3063.48,0,490.16,3553.64,0.0,JHRB-0504,,4,PZA,BLVD. MANUEL AVILA CAMACHO #2374,COSTA DE ORO 2DA. SECCION,BOCA DEL RIO,VER,94299,Cobro Regreso,"BOCA DEL RIO, VER.","BLVD. MANUEL AVILA CAMACHO #2374, COSTA DE ORO 2DA. SECCION, 94299, BOCA DEL RIO, VER",,,,
242833,SOLAYA HOSPITALITY MANAGEMENT GROUP,193656.0,1,2026-08-20,2026-09-19,C09650,SOLAYA HOSPITALITY MANAGEMENT GROUP,RESIDENCE INN MERIDA BY MARRIOTT ( 2613 ),7873.3,0,1259.73,9133.03,0.0,C06601-L10,,10,CJA,CALLE 3A NUMERO 272 X 20 A,XCUMPICH,MERIDA,YUC,97204,Fletes de Regreso C.Regreso,"MERIDA, YUC.","CALLE 3A NUMERO 272 X 20 A, XCUMPICH, 97204, MERIDA, YUC",,,,
242834,219784,193614.0,1,2026-08-20,2026-08-20,C05713,VISTA INFRAESTRUCTURA,LA QUINTA CIUDAD MODELO SAN JOSE CHIAPA,1299.0,0,207.84,1506.84,0.0,5369-L03,RAINFOREST FOLIAGE B,1,CJA,BOULVARD AUDI NORTE 3,CIUDAD MODELO,SAN JOSE CHIAPA,PUE,75010,Cobro Regreso,"SAN JOSE CHIAPA, PUE.","BOULVARD AUDI NORTE 3, CIUDAD MODELO, 75010, SAN JOSE CHIAPA, PUE",,,,
242835,20260812-141657486,193632.0,1,2026-08-20,2026-09-04,C07997,AQUA OPERADORA HOTELERA,HOLIDAY INN EXPRESS GUADALAJARA PONIENTE (GDLQP) A0224769,3090.0,0,494.4,3584.4,0.0,JHEL-0033,,6,PZA,CARRETERA GUADALAJARA-NOGALES No. 440 int  3,SAN JUAN DE OCOTAN,ZAPOPAN,JAL,45019,Transporte LOCAL,"ZAPOPAN, JAL.","CARRETERA GUADALAJARA-NOGALES No. 440 int  3, SAN JUAN DE OCOTAN, 45019, ZAPOPAN, JAL",,,,
242836,8846APR2202608115639268708,193559.0,1,2026-08-20,2026-08-20,C00668,INMOBILIARIA HOTELERA DE YUCATAN,HOLIDAY INN MERIDA (MIDMX),4800.0,0,768.0,5568.0,0.0,4029-A94,,4,CJA,AV.COLON 498 X 60,MONTEJO,MERIDA,YUC,97127,Cobro Regreso,"MERIDA, YUC.","AV.COLON 498 X 60, MONTEJO, 97127, MERIDA, YUC",,,,
242837,PAGO CONTRA ENTREGA/1744,193659.0,1,2026-08-20,2026-08-20,C07427,ADRIANA ALVAREZ ALVAREZ,INSUMOS DEL NORTE,15120.0,10,2419.2,17539.2,0.0,JHEL-0022,,35,PZA,MANUEL J. CLOUTHIER #451-5,MARIA ISABEL,CD JUAREZ,CHI,32600,Cobro Regreso,"CD JUAREZ, CHI.","MANUEL J. CLOUTHIER #451-5, MARIA ISABEL, 32600, CD JUAREZ, CHI",,,,
242838,,193660.0,1,2026-08-20,2026-09-19,C09328,COMERCIALIZADORA SANITARIA,COMSAN,255.0,0,40.8,295.8,0.0,JHJY-0037,,1,CJA,AV. JUAREZ #310 ENTRE JESUS GARCIA Y JESUS ARLLANO,MIRASOL,MAGDALENA,SON,84160,Cobro Regreso,"MAGDALENA, SON.","AV. JUAREZ #310 ENTRE JESUS GARCIA Y JESUS ARLLANO, MIRASOL, 84160, MAGDALENA, SON",,,,
242839,,193661.0,1,2026-08-20,2026-08-20,C09875,JOSE DE JESUS ESPINO OSUNA,JOSE DE JESUS ESPINO OSUNA,803.5,0,128.56,932.06,0.0,5369-J02,RAINFOREST MASSAGE S,1,CJA,CALLE SIERRA GRANDE 143 A,LOMAS DE MAZATLAN,MAZATLAN,SIN,82110,Tres Guerras Ocurre Oficina,"MAZATLAN, SIN.","CALLE SIERRA GRANDE 143 A, LOMAS DE MAZATLAN, 82110, MAZATLAN, SIN",,,,
242840,Pedido 11082026,193344.0,1,2026-08-20,2026-08-20,C08241,OPERAHOTELES TAVA,VOCO HERMOSILLO (HERMX),466.32,0,74.61,540.93,0.0,4052-L43,,1,CJA,BLVD. FRANCISCO EUSEBIO KINO SN,COUNTRY CLUB,HERMOSILLO,SON,83010,Cobro Regreso,"HERMOSILLO, SON.","BLVD. FRANCISCO EUSEBIO KINO SN, COUNTRY CLUB, 83010, HERMOSILLO, SON",,,,
242841,4700249191,192147.0,1,2026-08-20,2026-10-04,C08995,FIDEICOMISO F/1596,WYNDHAM MONTERREY CENTRO,16929.72,0,2708.76,19638.48,0.0,JHRB-0032,,2,PZA,MIGUEL HIDALGO Y COSTILLA 310,CENTRO,MONTERREY,NL,64000,One Paqueteria C.Regreso,"MONTERREY, NL.","MIGUEL HIDALGO Y COSTILLA 310, CENTRO, 64000, MONTERREY, NL",,,,
242842,15042026,189147.0,1,2026-08-20,2026-08-20,C08241,OPERAHOTELES TAVA,VOCO HERMOSILLO (HERMX),2064.0,0,330.24,2394.24,0.0,JHJY-0046,,1,CJA,BLVD. FRANCISCO EUSEBIO KINO SN,COUNTRY CLUB,HERMOSILLO,SON,83010,Cobro Regreso,"HERMOSILLO, SON.","BLVD. FRANCISCO EUSEBIO KINO SN, COUNTRY CLUB, 83010, HERMOSILLO, SON",,,,
242843,,191591.0,1,2026-08-20,2026-09-04,C04922,AUDELIA PEREZ LEON,PRODUCTOS DE LIMPIEZA DEL VALLE,1752.11,15,280.34,2032.47,102.68,JHRB-0145,,10,PZA,MELCHOR OCAMPO # 717,CENTRO,OAXACA DE JUAREZ,OAX,68000,Cobro Regreso,"OAXACA DE JUAREZ, OAX.","MELCHOR OCAMPO # 717, CENTRO, 68000, OAXACA DE JUAREZ, OAX",,,,
242844,IW-09194,192563.0,1,2026-08-20,2026-09-04,C07423,IMPULSORA PLAZA TIJUANA,CITY EXPRESS TAPACHULA (CETAP),765.87,0,122.54,888.41,0.0,JHRB-0504,,1,PZA,CARRETERA A PUERTO MADERO PRIVADA PASEO DE LAS HORTENCIAS TRAMO 1. KM 3.5 S/N,FRACCIONAMIENTO LAS HORTENCIAS,TAPACHULA,CHS,30797,Cobro Regreso,"TAPACHULA, CHS.","CARRETERA A PUERTO MADERO PRIVADA PASEO DE LAS HORTENCIAS TRAMO 1. KM 3.5 S/N, FRACCIONAMIENTO LAS HORTENCIAS, 30797, TAPACHULA, CHS",,,,
242845,,193663.0,1,2026-08-20,2026-08-20,C09720,HOTEL Y SPA VORAGINE,HOTEL DEMETRIA,911.99,0,145.92,1057.91,0.0,4016-J07,,1,CJA,AVENIDA LA PAZ 2219 S/N,LAFAYETTE,GUADALAJARA,JAL,44150,Transporte LOCAL,"GUADALAJARA, JAL.","AVENIDA LA PAZ 2219 S/N, LAFAYETTE, 44150, GUADALAJARA, JAL",,,,
242846,,193157.0,1,2026-08-20,2026-09-04,C01684,OPERADORA BRITS,HOLIDAY INN DURANGO A0210061 (DGOMX),580.11,0,92.82,672.93,0.0,69706958,,1,CJA,BLVD. FRANCISCO VILLA 4315,20 DE NOVIEMBRE,Durango,DUR,34234,Cobro Destino,"Durango, DUR.","BLVD. FRANCISCO VILLA 4315, 20 DE NOVIEMBRE, 34234, Durango, DUR",,,,
242847,OC: PTO004,192058.0,1,2026-08-20,2026-09-19,C09328,COMERCIALIZADORA SANITARIA,COMSAN,11131.2,10,1780.99,12912.19,0.0,JHJY-0047,,2,CJA,CALLE SARIC Y ALTAR S/N LOCAL No. 9,LAS CONCHAS,PUERTO PEÑASCO,SON,83550,Cobro Regreso,"PUERTO PEÑASCO, SON.","CALLE SARIC Y ALTAR S/N LOCAL No. 9, LAS CONCHAS, 83550, PUERTO PEÑASCO, SON",,,,
242848,MES AGOSTO,192917.0,1,2026-08-20,2026-09-04,C05518,SELFI GRUPO OPERADOR DE ESTACIONAMIENTOS,HOLIDAY INN EXPRESS XALAPA (JALEX),580.11,0,92.82,672.93,0.0,69706958,,1,CJA,IGNACIO ZARAGOZA 8,CENTRO,XALAPA ENRIQUEZ,VER,91000,Cobro Regreso,"XALAPA ENRIQUEZ, VER.","IGNACIO ZARAGOZA 8, CENTRO, 91000, XALAPA ENRIQUEZ, VER",,,,
242851,220231 maritza,193664.0,1,2026-08-20,2026-08-20,C03282,HABITACIONES EN RENTA DE MEXICO,HABITACIONES EN RENTA DE MEXICO,1799.8,0,287.97,2087.77,0.0,4052-L17,,2,CJA,PROLONGACION SAGREDO 253 INT 2,GUADALUPE INN,ALVARO OBREGÓN,CMX,01020,Cobro Destino,"ALVARO OBREGÓN, CMX.","PROLONGACION SAGREDO 253 INT 2, GUADALUPE INN, 01020, ALVARO OBREGÓN, CMX",,,,
242852,RIVIERA DE TUXPAN  RTU 050520 SD0  NUM COTIZACION 5100290,193665.0,1,2026-08-20,2026-08-20,C01759,RIVIERA DE TUXPAN,BEST WESTERN RIVIERA TUXPAN,7528.5,0,1204.56,8733.06,0.0,4016-J08,,9,CJA,BLVD.JESUS REYES HEROLES 17 A,ZONA CENTRO,TUXPAN,VER,92800,Cobro Destino,"TUXPAN, VER.","BLVD.JESUS REYES HEROLES 17 A, ZONA CENTRO, 92800, TUXPAN, VER",,,,
242853,MEXSA0030773,193619.0,1,2026-08-20,2026-09-19,C03926,OPERADORA DE HOTELES SAMARA,"HILTON MEXICO CITY SANTA FE, MEXICO (MEXSA)",1533.0,0,245.28,1778.28,0.0,8014-J03,,1,CJA,ANTONIO DOVALI JAIME 70,SANTA FE,ALVARO OBREGON,CMX,01219,Cobro Regreso,"ALVARO OBREGON, CMX.","ANTONIO DOVALI JAIME 70, SANTA FE, 01219, ALVARO OBREGON, CMX",,,,
242854,220319 maritza,193667.0,11,2026-08-20,2026-08-20,C05991,HOTELEROS VALLHER,VN HOTEL,3659.6,0,585.54,4245.14,0.0,4018-J07,,4,CJA,AV. SAN FRANCISCO 330,LOMAS DE SAN FRANCISCO,MONTERREY,NL,64710,Cobro Destino,"MONTERREY, NL.","AV. SAN FRANCISCO 330, LOMAS DE SAN FRANCISCO, 64710, MONTERREY, NL",,,,
242856,1,193668.0,1,2026-08-20,2026-09-19,C08543,HOSPITALIDAD LA TENERIA,"HAMPTON SAN LUIS POTOSI, MEXICO (SLPHX)",1533.0,0,245.28,1778.28,0.0,4011-L30,,1,CJA,AV SALVADOR NAVA 3105,COLINAS DEL PARQUE,SAN LUIS POTOSI,SLP,78294,Cobro Regreso,"SAN LUIS POTOSI, SLP.","AV SALVADOR NAVA 3105, COLINAS DEL PARQUE, 78294, SAN LUIS POTOSI, SLP",,,,
